STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1975;20231127;   10;  11.8;   4.8;    3;   3.9;   8;    0.000;   0;   7.7;   6.3; 1002.27;    1.3;   92.67;    2.4;   -0.1;   -0.9;eor
       1975;20231128;   10;  11.1;   3.6;    3;   3.7;   8;    0.183;   0;   7.3;   4.6; 1002.05;   -1.1;   81.71;    0.4;   -4.2;   -6.0;eor
       1975;20231129;   10;  10.1;   3.9;    3;   2.9;   8;    0.000;-999;   7.6;   5.3;  997.20;   -1.0;   92.71;    1.1;   -5.0;   -5.9;eor
       1975;20231130;   10;   5.1;   1.4;    3;   0.0;   7;    0.367;-999;   6.5;   4.4; 1001.75;   -3.0;   89.21;   -0.7;   -6.2;   -8.1;eor
       1975;20231201;   10;   4.1;   1.6;    3;   1.3;   8;    5.017;-999;   6.0;   4.3; 1005.88;   -3.5;   90.46;    0.1;   -8.5;   -8.0;eor
       1975;20231202;   10;   5.1;   1.6;    3;   0.2;   8;    0.300;-999;   7.9;   5.1; 1010.32;   -1.5;   93.58;    0.7;   -2.4;   -3.8;eor
       1975;20231203;   10;   6.7;   2.3;    3;   0.0;   0;    1.650;-999;   7.2;   5.1; 1018.18;   -1.5;   93.17;    0.6;   -3.8;   -5.3;eor
       1975;20231204;   10;   9.8;   4.7;    3;   1.8;   8;    0.000;-999;   7.0;   4.7; 1011.45;   -1.2;   84.42;   -0.2;   -2.6;   -4.8;eor
       1975;20231205;   10;   9.8;   4.9;    3;   4.6;   8;    0.000;   8;   7.7;   5.0; 1005.40;   -1.2;   90.04;   -0.4;   -2.3;   -2.8;eor
       1975;20231206;   10;   5.7;   2.1;    3;   0.0;   8;    0.000;  11;   8.0;   5.9; 1009.95;    0.0;   97.04;    0.4;   -0.6;   -0.7;eor
       1975;20231207;   10;   7.2;   2.0;    3;   0.0;   0;    0.250;   9;   7.8;   6.4; 1016.67;    0.9;   97.04;    2.3;    0.3;   -0.1;eor
       1975;20231208;   10;  10.1;   4.6;    3;   1.0;   8;    0.000;   5;   7.7;   5.9; 1009.51;    0.6;   91.79;    1.4;   -0.3;   -1.8;eor
       1975;20231209;   10;  13.7;   4.9;    3;   9.0;   6;    0.200;   4;   7.6;   7.6; 1002.95;    3.7;   95.79;    5.2;    1.0;    0.6;eor
       1975;20231210;   10;  11.7;   4.6;    3;  10.4;   6;    0.000;   0;   7.5;   9.4;  995.72;    6.9;   94.38;    8.5;    4.4;    3.5;eor
       1975;20231211;   10;   8.7;   3.3;    3;   9.1;   6;    0.000;   0;   7.8;  10.1;  994.90;    7.7;   95.63;    9.9;    5.9;    5.5;eor
       1975;20231212;   10;   9.3;   2.5;    3;   5.9;   6;    0.000;   0;   7.8;   8.9; 1003.12;    5.8;   96.38;    6.4;    5.3;    4.7;eor
       1975;20231213;   10;  10.6;   5.2;    3;   0.3;   6;    0.000;   0;   7.8;   7.8;  999.86;    4.4;   92.71;    5.7;    3.4;    2.9;eor
       1975;20231214;   10;   7.5;   2.6;    3;   0.0;   6;    0.000;   0;   7.6;   7.0; 1015.71;    3.2;   90.54;    4.5;   -0.6;   -3.6;eor
       1975;20231215;   10;   7.9;   3.5;    3;   0.1;   6;    0.000;   0;   7.8;   8.6; 1028.07;    5.7;   93.63;    7.9;    1.2;   -0.3;eor
       1975;20231216;   10;  12.0;   5.4;    3;   0.2;   6;    0.000;   0;   7.8;   9.4; 1031.72;    7.5;   90.63;    9.2;    6.1;    4.8;eor
       1975;20231217;   10;  14.6;   6.3;    3;   0.0;   6;    0.050;   0;   7.2;   9.8; 1028.48;    9.3;   83.29;    9.9;    7.8;    5.8;eor
       1975;20231218;   10;  13.0;   6.4;    3;   1.4;   6;    0.000;   0;   7.9;   9.6; 1023.37;    7.6;   91.88;    8.1;    7.3;    6.8;eor
       1975;20231219;   10;  12.3;   5.3;    3;   9.2;   6;    0.000;   0;   7.8;   9.8; 1012.43;    7.3;   95.29;    8.3;    5.3;    3.2;eor
       1975;20231220;   10;  17.1;   5.4;    3;  13.9;   6;    0.600;   0;   6.6;   8.0; 1003.27;    5.5;   88.29;    7.5;    3.6;    2.6;eor
       1975;20231221;   10;  23.0;   8.6;    3;  15.1;   6;    0.000;   0;   7.0;   9.0;  985.57;    7.8;   83.46;    9.9;    5.7;    4.0;eor
       1975;20231222;   10;  22.1;   8.3;    3;   3.3;   8;    1.433;   0;   5.8;   6.2;  990.30;    4.2;   76.21;    6.2;    2.2;    0.4;eor
       1975;20231223;   10;  13.5;   3.6;    3;  22.4;   8;    0.000;   0;   6.8;   6.9;  998.93;    3.0;   90.50;    4.1;    0.5;   -0.3;eor
       1975;20231224;   10;  20.6;   6.6;    3;   5.8;   6;    0.000;   0;   7.5;  11.2;  994.24;    9.6;   93.50;   12.7;    3.5;    3.3;eor
       1975;20231225;   10;  21.1;   6.9;    3;   4.4;   6;    3.933;   0;   6.5;   8.9;  998.68;    9.0;   77.79;   11.5;    6.1;    4.2;eor
       1975;20231226;   10;  16.6;   6.6;    3;   2.1;   6;    0.050;   0;   6.5;   8.8; 1004.80;    7.4;   85.17;    9.5;    4.0;    1.5;eor
       1975;20231227;   10;  13.2;   4.1;    3;   1.0;   6;    0.000;   0;   5.7;   7.2; 1014.43;    3.6;   90.67;    8.3;    0.5;   -2.1;eor
       1975;20231228;   10;  17.7;   9.0;    3;   4.3;   6;    0.000;   0;   7.5;   9.3; 1004.08;    9.6;   77.67;   11.4;    7.3;    5.6;eor
       1975;20231229;   10;  20.1;   7.0;    3;   3.7;   6;    0.983;   0;   7.2;   8.8; 1000.37;    8.6;   78.54;   10.0;    6.4;    5.1;eor
       1975;20231230;   10;  13.4;   4.6;    3;   6.8;   6;    0.050;   0;   7.5;   8.2; 1006.04;    6.0;   87.13;    7.3;    3.6;    0.3;eor
       1975;20231231;   10;  12.2;   5.2;    3;   0.5;   6;    0.150;   0;   7.7;   8.5; 1000.02;    6.7;   86.17;    8.1;    4.8;    3.3;eor
       1975;20240101;    3;  13.2;   5.7;    3;   4.4;   6;    0.000;   0;   7.1;   8.3;  999.15;    6.6;   85.33;    8.0;    3.5;    1.3;eor
       1975;20240102;    3;  11.3;   5.3;    3;  30.8;   6;    0.000;   0;   7.8;   8.5;  992.05;    5.3;   94.75;    8.9;    3.4;    2.2;eor
       1975;20240103;    3;  17.8;   7.2;    3;   7.9;   8;    0.000;   0;   7.8;   9.7;  982.35;    8.5;   87.38;   10.4;    5.6;    5.2;eor
       1975;20240104;    3;  14.6;   4.8;    3;   0.2;   8;    0.000;   0;   7.8;   5.9;  997.69;    1.5;   86.67;    5.6;   -0.3;   -0.4;eor
       1975;20240105;    3;  12.3;   5.7;    3;   5.6;   8;    0.000;   0;   7.9;   5.4; 1002.40;   -0.5;   90.71;    0.4;   -1.1;   -1.1;eor
       1975;20240106;    3;  10.3;   5.5;    3;   2.3;   8;    0.000;   4;   7.5;   5.0; 1010.71;   -1.2;   88.92;   -0.7;   -1.6;   -3.5;eor
       1975;20240107;    3;   8.7;   3.9;    3;   0.1;   8;    5.017;   7;   6.0;   4.0; 1024.85;   -1.9;   75.71;   -0.3;   -3.7;   -5.9;eor
       1975;20240108;    3;  11.8;   4.4;    3;   0.0;   0;    2.033;   6;   4.5;   4.0; 1033.77;   -2.0;   75.38;   -0.3;   -5.5;  -10.3;eor
       1975;20240109;    3;   4.1;   1.5;    3;   0.0;   0;    6.517;   6;   0.3;   3.6; 1036.49;   -5.7;   90.71;   -1.5;   -9.1;  -14.6;eor
       1975;20240110;    3;   6.7;   2.3;    3;   0.0;   0;    0.000;   6;   7.9;   4.3; 1032.81;   -3.7;   92.79;   -2.3;   -6.2;   -5.6;eor
       1975;20240111;    3;   6.7;   2.0;    3;   0.0;   6;    0.000;   6;   7.4;   5.4; 1030.47;   -1.2;   96.71;    1.7;   -3.7;   -6.3;eor
       1975;20240112;    3;   8.7;   3.0;    3;   0.4;   8;    0.000;   5;   7.8;   5.8; 1026.43;   -0.1;   94.63;    3.7;   -4.4;   -5.4;eor
       1975;20240113;    3;  11.8;   5.4;    3;   3.9;   6;    0.000;   1;   7.5;   7.4; 1012.72;    3.5;   94.17;    5.0;    2.5;    1.2;eor
       1975;20240114;    3;  12.2;   5.1;    3;   3.6;   8;    0.217;   0;   6.9;   6.6;  999.75;    2.8;   88.38;    3.9;    0.7;   -0.3;eor
       1975;20240115;    3;  13.9;   4.3;    3;   0.4;   8;    0.033;   0;   7.2;   5.9;  992.49;    1.0;   89.04;    2.9;   -1.4;   -2.2;eor
       1975;20240116;    3;  11.8;   4.5;    3;   0.8;   7;    0.000;   0;   6.9;   5.3; 1001.58;   -0.5;   89.46;    0.9;   -2.1;   -3.2;eor
       1975;20240117;    3;  12.2;   4.7;    3;   0.0;   8;    0.000;   0;   7.6;   4.4;  991.21;   -1.1;   77.42;   -0.1;   -3.8;   -6.0;eor
       1975;20240118;    3;   9.3;   2.1;    3;   1.0;   8;    7.033;   0;   2.8;   4.6;  996.45;   -1.9;   87.25;    2.2;   -6.4;   -9.5;eor
       1975;20240119;    3;  14.6;   6.1;    3;   1.6;   8;    2.517;   2;   5.6;   5.6; 1011.10;    1.0;   85.17;    2.9;   -1.2;   -3.2;eor
       1975;20240120;    3;  12.0;   6.1;    3;   0.0;   0;    2.600;   1;   7.2;   5.5; 1021.33;    1.7;   79.79;    3.9;   -0.3;   -2.1;eor
       1975;20240121;    3;  18.0;   7.3;    3;   1.1;   6;    0.000;   0;   7.9;   4.6; 1016.32;    3.2;   58.38;    6.6;   -0.2;   -3.8;eor
       1975;20240122;    3;  19.9;   8.5;    3;   5.9;   6;    0.133;   0;   7.4;   8.8; 1001.80;    8.3;   79.54;   10.2;    5.6;    4.2;eor
       1975;20240123;    3;  19.0;   7.4;    3;  12.6;   6;    0.450;   0;   7.6;   8.0; 1012.76;    6.9;   79.63;    8.1;    5.2;    3.9;eor
       1975;20240124;    3;  22.8;  10.8;    3;   0.6;   6;    0.000;   0;   7.3;   9.4; 1007.41;    9.7;   77.75;   12.0;    7.1;    5.4;eor
       1975;20240125;    3;  16.5;   5.6;    3;   0.0;   6;    0.000;   0;   7.3;   8.2; 1021.43;    6.5;   84.92;    7.7;    3.5;   -0.4;eor
       1975;20240126;    3;  23.3;   7.1;    3;   6.7;   6;    0.000;   0;   7.4;   8.8; 1017.56;    7.1;   86.54;   10.3;    5.2;    3.9;eor
       1975;20240127;    3;  11.8;   4.3;    3;   0.0;   0;    7.100;   0;   3.6;   7.3; 1030.17;    4.9;   84.00;    7.9;    1.3;   -2.1;eor
       1975;20240128;    3;   9.3;   3.8;    3;   0.0;   0;    7.333;   0;   4.4;   5.9; 1029.25;    3.1;   78.29;    8.1;   -1.0;   -4.6;eor
       1975;20240129;    3;   7.4;   2.9;    3;   0.0;   0;    6.083;   0;   6.9;   6.1; 1024.60;    5.4;   68.25;    9.9;    2.5;   -1.8;eor
       1975;20240130;    3;  13.7;   3.7;    3;   0.4;   6;    0.000;   0;   8.0;   8.4; 1023.88;    6.9;   84.04;   10.5;    2.7;   -1.3;eor
       1975;20240131;    3;  16.3;   6.5;    3;   2.6;   6;    0.433;   0;   7.8;   6.9; 1025.70;    5.5;   76.00;    6.6;    4.5;    3.3;eor
       1975;20240201;    3;  17.1;   6.4;    3;   0.0;   6;    4.967;   0;   5.3;   7.9; 1021.51;    6.1;   83.83;    8.1;    4.4;    2.2;eor
       1975;20240202;    3;  13.9;   6.0;    3;   2.6;   6;    0.000;   0;   7.8;   8.8; 1019.38;    6.8;   88.88;    9.9;    4.7;    4.1;eor
       1975;20240203;    3;  15.4;   7.0;    3;   0.1;   6;    0.000;   0;   7.6;   9.9; 1015.74;    9.1;   85.17;   10.4;    6.2;    3.8;eor
       1975;20240204;    3;  17.0;   6.7;    3;   8.2;   6;    0.000;   0;   7.3;   8.5; 1011.67;    7.2;   83.29;    9.5;    5.9;    3.8;eor
       1975;20240205;    3;  18.9;   8.6;    3;   4.9;   6;    0.000;   0;   7.5;  10.2; 1007.28;    8.6;   90.75;    9.5;    8.0;    7.2;eor
       1975;20240206;    3;  17.0;   8.1;    3;  13.5;   6;    0.000;   0;   7.5;  10.0;  999.13;    9.1;   86.21;   11.2;    5.1;    4.3;eor
       1975;20240207;    3;  14.9;   4.8;    3;   0.1;   6;    2.317;   0;   7.6;   6.1; 1000.18;    3.7;   76.75;    5.9;   -0.5;   -4.0;eor
       1975;20240208;    3;   8.9;   2.9;    3;   1.9;   8;    0.000;   0;   7.1;   5.8;  998.88;    1.6;   85.08;    4.4;   -1.3;   -3.1;eor
       1975;20240209;    3;  12.2;   5.1;    3;   9.8;   8;    0.000;   0;   7.7;   6.7;  987.93;    2.0;   94.92;    4.1;    0.6;    0.0;eor
       1975;20240210;    3;   9.1;   3.4;    3;   0.5;   6;    0.000;   0;   8.0;   9.0;  988.95;    5.6;   98.50;    7.5;    4.0;    3.6;eor
       1975;20240211;    3;   9.6;   4.1;    3;   3.3;   6;    0.000;   0;   8.0;   8.5;  990.67;    4.9;   97.96;    5.6;    4.4;    4.2;eor
       1975;20240212;    3;   8.9;   3.3;    3;   0.1;   6;    0.250;   0;   7.9;   8.9;  999.34;    6.7;   90.29;    8.5;    4.5;    4.3;eor
       1975;20240213;    3;   9.9;   4.7;    3;   4.9;   6;    0.300;   0;   7.0;   7.9; 1012.42;    5.7;   86.21;    7.3;    2.3;    0.0;eor
       1975;20240214;    3;   8.7;   4.3;    3;   5.0;   6;    0.000;   0;   7.6;  10.5; 1011.99;    8.2;   94.71;   11.0;    4.5;    3.3;eor
       1975;20240215;    3;   7.7;   3.7;    3;   2.4;   6;    0.000;   0;   7.9;  13.4; 1012.45;   11.9;   96.08;   12.8;   10.8;    9.7;eor
       1975;20240216;    3;  12.0;   4.8;    3;   1.3;   6;    0.300;   0;   7.5;  11.8; 1010.14;   11.5;   86.71;   14.8;   10.1;    8.3;eor
       1975;20240217;    3;  13.2;   4.9;    3;   0.0;   6;    0.433;   0;   6.8;   7.7; 1026.22;    6.0;   82.21;   10.2;    1.1;   -1.9;eor
       1975;20240218;    3;   9.8;   4.1;    3;  19.2;   6;    0.000;   0;   7.4;   9.2; 1022.31;    6.7;   92.21;    9.4;    2.2;   -0.2;eor
       1975;20240219;    3;  14.6;   5.5;    3;   2.7;   6;    0.200;   0;   7.7;   9.9; 1017.92;    7.8;   92.92;   10.4;    5.7;    5.3;eor
       1975;20240220;    3;  12.9;   5.4;    3;   0.6;   6;    1.233;   0;   7.4;   9.2; 1020.24;    8.0;   85.21;    9.6;    6.5;    5.5;eor
       1975;20240221;    3;  11.3;   5.3;    3;   5.3;   6;    0.000;   0;   7.8;   9.9; 1009.66;    8.7;   87.63;    9.7;    7.5;    6.5;eor
       1975;20240222;    3;  21.9;   5.8;    3;   0.8;   6;    0.250;   0;   7.8;  10.8;  986.81;    9.7;   89.63;   11.7;    7.4;    6.6;eor
       1975;20240223;    3;  23.0;   8.5;    3;   0.7;   6;    1.933;   0;   6.0;   7.0;  988.58;    6.8;   71.13;   10.0;    4.6;    1.2;eor
       1975;20240224;    3;  17.8;   3.9;    3;   1.8;   6;    1.350;   0;   5.0;   7.0;  997.85;    4.9;   81.33;    9.2;    1.6;   -1.8;eor
       1975;20240225;    3;  14.7;   3.9;    3;   3.4;   6;    1.417;   0;   7.2;   7.3; 1001.19;    4.8;   85.08;    8.2;    1.9;    0.1;eor
       1975;20240226;    3;   7.4;   2.4;    3;   0.0;   0;    0.367;   0;   7.9;   7.0; 1007.31;    2.6;   94.17;    6.8;   -2.1;   -3.8;eor
       1975;20240227;    3;   7.0;   2.3;    3;   0.0;   0;    0.000;   0;   8.0;   7.0; 1016.73;    3.8;   86.88;    5.3;    2.8;    2.6;eor
       1975;20240228;    3;   7.2;   3.5;    3;   0.0;   0;    1.433;   0;   7.7;   7.1; 1018.43;    4.7;   82.13;    7.3;    2.1;    0.6;eor
       1975;20240229;    3;  11.7;   5.9;    3;   0.0;   0;    9.167;   0;   6.7;   7.0; 1010.05;    7.3;   69.21;   13.0;    2.0;    0.4;eor
       1975;20240301;    3;   7.9;   4.0;    3;   0.4;   6;    3.533;   0;   5.5;   8.3; 1002.91;    7.3;   80.21;   11.8;    2.5;    0.3;eor
       1975;20240302;    3;   8.6;   3.7;    3;   0.0;   0;    3.833;   0;   7.6;   9.2; 1002.98;    9.4;   78.67;   13.4;    7.2;    3.7;eor
       1975;20240303;    3;  10.1;   4.1;    3;   0.0;   0;    6.733;   0;   4.6;   9.6; 1003.52;    8.6;   86.71;   14.2;    3.2;    1.2;eor
       1975;20240304;    3;   9.9;   3.7;    3;   0.0;   0;    4.267;   0;   5.5;   9.1; 1009.18;    7.4;   88.50;   13.4;    4.3;    2.6;eor
       1975;20240305;    3;  11.7;   5.6;    3;   0.0;   6;    4.367;   0;   7.0;   6.7; 1015.91;    5.0;   77.29;    8.5;    3.7;    3.5;eor
       1975;20240306;    3;   7.7;   3.3;    3;   0.0;   0;    7.350;   0;   3.3;   6.5; 1023.54;    4.3;   78.79;    8.0;    1.3;   -1.6;eor
       1975;20240307;    3;   9.1;   4.1;    3;   0.0;   0;    2.350;   0;   5.2;   6.5; 1025.49;    3.7;   82.08;    7.5;    0.3;   -1.3;eor
       1975;20240308;    3;  12.2;   4.7;    3;   0.0;   0;   10.133;   0;   0.0;   5.6; 1017.73;    3.3;   73.92;    8.7;   -1.7;   -3.4;eor
       1975;20240309;    3;  16.1;   6.0;    3;   0.0;   0;    7.183;   0;   2.5;   6.2; 1006.98;    5.5;   68.96;   10.4;    1.1;   -0.5;eor
       1975;20240310;    3;  12.7;   5.8;    3;   0.0;   0;    6.833;   0;   3.5;   7.7; 1002.05;    6.7;   79.08;   11.6;    2.2;    1.0;eor
       1975;20240311;    3;   9.9;   4.3;    3;   0.0;   6;    0.100;   0;   7.4;   8.6; 1002.60;    6.7;   87.38;    8.6;    4.4;    3.2;eor
       1975;20240312;    3;   6.7;   2.2;    3;   0.0;   6;    0.083;   0;   7.9;   8.9; 1010.98;    7.1;   88.83;   10.6;    2.6;    2.2;eor
       1975;20240313;    3;   8.2;   3.5;    3;   0.5;   6;    4.583;   0;   5.8;   9.8; 1012.61;    7.8;   91.38;   11.3;    2.1;   -1.3;eor
       1975;20240314;    3;  11.7;   4.9;    3;   0.0;   6;    5.000;   0;   7.9;  11.2; 1009.45;   12.3;   78.83;   17.0;    9.0;    6.5;eor
       1975;20240315;    1;  12.2;   4.2;    1;  10.8;   6;    1.000;   0;   7.2;  11.7; 1004.72;   11.7;   85.17;   15.0;    8.3;    4.9;eor
       1975;20240316;    1;  15.6;   6.5;    1;   0.4;   6;    4.633;   0;   5.2;   8.6; 1012.47;    8.2;   77.88;   11.0;    3.9;    1.2;eor
       1975;20240317;    1;   8.2;   2.7;    1;   0.0;   0;    9.733;   0;   6.3;   6.4; 1021.63;    5.6;   72.00;   10.1;    0.4;   -2.5;eor
       1975;20240318;    1;   9.8;   5.5;    1;   0.2;   4;    2.083;   0;   7.9;   5.9; 1017.64;    5.7;   65.17;    9.8;    2.5;    1.8;eor
       1975;20240319;    1;   8.6;   4.9;    1;   0.4;   4;    1.017;   0;   7.8;   7.0; 1017.89;    7.5;   67.17;   11.6;    2.2;    0.8;eor
       1975;20240320;    1;   5.1;   1.6;    1;   3.3;   6;    1.783;   0;   8.0;  10.8; 1017.12;   11.4;   79.54;   15.5;    7.6;    6.3;eor
       1975;20240321;    1;  13.5;   3.8;    1;   0.1;   6;    0.017;   0;   7.7;  10.4; 1017.88;    9.1;   89.21;   11.3;    6.5;    5.4;eor
       1975;20240322;    1;  10.3;   4.7;    1;   0.8;   6;    0.000;   0;   7.8;  10.1; 1011.18;    9.1;   86.58;   10.6;    6.5;    5.2;eor
       1975;20240323;    1;  18.0;   4.1;    1;   0.7;   6;    4.017;   0;   6.3;   7.5; 1002.83;    5.8;   81.54;   10.1;    3.2;    1.6;eor
       1975;20240324;    1;  14.7;   6.3;    1;   1.6;   6;    0.633;   0;   7.1;   7.7;  995.54;    5.7;   83.46;    8.8;    3.0;    1.5;eor
       1975;20240325;    1;  10.3;   3.6;    1;   0.6;   6;    5.367;   0;   6.5;   7.3; 1002.05;    6.1;   78.67;   10.1;    1.5;   -1.9;eor
       1975;20240326;    1;  13.5;   5.0;    1;   0.0;   0;    6.533;   0;   8.0;   6.8;  995.37;    7.3;   67.71;   11.8;    1.1;   -2.7;eor
       1975;20240327;    1;   7.4;   2.8;    1;   0.7;   6;    7.333;   0;   6.5;   8.2;  985.90;   10.4;   66.54;   17.6;    4.5;    1.1;eor
       1975;20240328;    1;  18.0;   4.8;    1;   9.4;   6;    1.767;   0;   7.7;   9.3;  984.77;    8.0;   86.79;   13.1;    5.5;    2.3;eor
       1975;20240329;    1;  10.8;   4.8;    1;   0.0;   6;    0.467;   0;   6.7;   9.2;  993.96;    9.4;   77.38;   13.2;    6.0;    3.7;eor
       1975;20240330;    1;  11.1;   3.5;    1;   0.0;   0;    3.467;   0;   6.8;  11.5;  996.81;   13.6;   75.08;   18.9;    9.0;    6.6;eor
       1975;20240331;    1;   6.2;   2.3;    1;   0.7;   6;    0.650;   0;   7.8;  10.6;  997.95;    9.6;   88.58;   13.3;    7.9;    5.4;eor
       1975;20240401;    1;  14.6;   3.5;    1;  16.1;   6;    0.000;   0;   7.5;  10.8;  993.27;    8.8;   94.67;   10.8;    6.4;    3.4;eor
       1975;20240402;    1;  14.7;   5.5;    1;   5.7;   6;    0.633;   0;   7.8;  10.2;  999.97;    9.5;   86.04;   13.4;    8.3;    7.1;eor
       1975;20240403;    1;   7.7;   3.3;    1;   6.5;   6;    0.050;   0;   7.7;   9.8; 1003.78;    7.9;   90.04;   10.6;    4.1;    3.8;eor
       1975;20240404;    1;  13.9;   4.7;    1;   7.8;   6;    1.750;   0;   7.3;  11.5; 1002.48;   10.6;   89.25;   12.7;    9.1;    7.6;eor
       1975;20240405;    1;  15.4;   5.1;    1;   5.3;   6;    2.500;   0;   6.8;  12.3; 1006.40;   12.8;   83.25;   15.7;    9.0;    7.8;eor
       1975;20240406;    1;  11.1;   4.4;    1;   0.0;   0;    5.200;   0;   7.4;  13.6; 1009.52;   16.6;   72.33;   22.2;    9.9;    5.9;eor
       1975;20240407;    1;  14.6;   4.3;    1;   4.0;   6;    8.050;   0;   6.0;  11.8; 1010.39;   17.2;   60.88;   20.9;   13.4;    9.9;eor
       1975;20240408;    1;   7.4;   2.6;    1;   0.0;   6;    3.750;   0;   6.7;  14.1; 1008.41;   15.0;   83.21;   19.9;   11.5;    8.9;eor
       1975;20240409;    1;  17.1;   4.2;    1;   2.4;   6;    0.650;   0;   7.8;  12.6; 1006.74;   13.4;   81.21;   18.1;    9.6;    8.0;eor
       1975;20240410;    1;  13.7;   4.9;    1;   0.1;   6;    3.500;   0;   5.6;   9.1; 1022.39;   10.2;   73.46;   14.3;    6.2;    2.2;eor
       1975;20240411;    1;  11.1;   5.3;    1;   1.4;   6;    0.000;   0;   7.6;  11.4; 1027.08;   11.7;   81.71;   13.8;    7.8;    4.2;eor
       1975;20240412;    1;  13.4;   4.6;    1;   0.0;   6;    3.033;   0;   7.7;  13.4; 1025.63;   13.5;   87.13;   19.0;    7.8;    4.1;eor
       1975;20240413;    1;  13.7;   4.4;    1;   0.1;   6;    8.500;   0;   6.3;  13.2; 1018.63;   15.3;   76.83;   20.1;    8.0;    4.6;eor
       1975;20240414;    1;  16.3;   6.6;    1;   0.0;   0;   11.083;   0;   6.0;   8.6; 1015.88;   10.9;   66.13;   15.2;    5.6;    3.0;eor
       1975;20240415;    1;  14.7;   4.7;    1;   4.9;   6;    3.967;   0;   6.1;   8.1; 1002.29;    8.1;   76.58;   13.4;    2.9;   -0.8;eor
       1975;20240416;    1;  11.1;   4.0;    1;   2.6;   6;    1.100;   0;   7.0;   8.2;  998.73;    6.7;   83.54;   10.2;    4.2;    2.8;eor
       1975;20240417;    1;  10.1;   2.3;    1;   1.3;   6;    8.167;   0;   6.0;   7.0; 1007.33;    6.6;   74.54;   12.0;    1.6;   -0.8;eor
       1975;20240418;    1;  12.9;   3.4;    1;   4.4;   6;    8.167;   0;   4.1;   6.8; 1013.37;    6.0;   73.67;   11.6;   -1.0;   -3.2;eor
       1975;20240419;    1;  15.9;   6.2;    1;   5.9;   6;    1.583;   0;   7.3;   8.1; 1001.98;    6.6;   83.29;   10.8;    4.1;    3.1;eor
       1975;20240420;    1;   8.4;   2.7;    1;   1.2;   6;    4.950;   0;   7.1;   6.9; 1014.89;    5.5;   76.79;    9.4;    1.7;    0.1;eor
       1975;20240421;    1;  12.3;   3.2;    1;   0.9;   6;    7.500;   0;   5.8;   6.1; 1022.99;    5.2;   70.71;   10.1;    1.1;   -0.8;eor
       1975;20240422;    1;  10.3;   2.8;    1;   0.0;   6;    5.967;   0;   7.5;   5.5; 1023.21;    3.8;   69.13;    8.1;   -0.9;   -2.7;eor
       1975;20240423;    1;  12.3;   3.7;    1;   0.7;   6;    4.717;   0;   7.0;   5.7; 1015.55;    4.3;   70.63;    8.9;   -2.1;   -4.9;eor
       1975;20240424;    1;   8.2;   3.2;    1;   2.7;   6;    0.467;   0;   7.3;   7.4; 1003.35;    5.0;   84.79;    8.1;    3.5;    2.5;eor
       1975;20240425;    1;  11.5;   2.6;    1;   4.6;   6;    2.350;   0;   7.7;   7.3; 1001.85;    6.2;   78.71;    9.3;    3.0;    1.2;eor
       1975;20240426;    1;  11.7;   4.0;    1;   1.5;   6;    2.533;   0;   6.6;   8.2; 1002.51;    6.8;   83.50;   11.3;    2.7;   -0.5;eor
       1975;20240427;    1;  11.1;   3.7;    1;   1.9;   6;    7.717;   0;   6.5;   9.6; 1007.10;   11.3;   74.08;   18.6;    2.3;   -0.4;eor
       1975;20240428;    1;  13.9;   4.7;    1;   0.0;   6;    6.700;   0;   6.8;  10.1; 1008.65;   15.4;   59.13;   21.0;    8.8;    4.6;eor
       1975;20240429;    1;  10.5;   3.3;    1;   0.0;   6;   10.517;   0;   7.1;   9.5; 1019.34;   14.6;   59.21;   20.4;    6.0;    2.1;eor
       1975;20240430;    1;  10.1;   3.9;    1;   0.0;   0;   11.833;   0;   6.5;  12.4; 1016.22;   16.6;   65.92;   22.7;   10.6;    9.6;eor
       1975;20240501;    1;  14.4;   5.0;    1;   0.0;   0;   13.333;   0;   3.8;  12.5; 1008.23;   17.5;   65.63;   25.9;    9.3;    8.3;eor
       1975;20240502;    1;  15.1;   6.3;    1;   0.0;   0;   13.733;   0;   2.5;  12.5; 1002.16;   18.2;   62.33;   25.6;   10.6;    9.5;eor
       1975;20240503;    1;  10.6;   5.1;    1;   0.0;   0;    7.967;   0;   4.6;  13.1; 1006.80;   16.2;   71.42;   21.9;   11.3;   10.3;eor
       1975;20240504;    1;   6.9;   2.4;    1;   6.0;   6;    6.017;   0;   7.5;  10.7; 1013.03;   14.9;   64.13;   18.6;   10.9;    8.8;eor
       1975;20240505;    1;  12.5;   5.3;    1;   2.0;   6;    1.167;   0;   7.5;  12.2; 1005.03;   12.2;   85.46;   15.4;    9.0;    7.4;eor
       1975;20240506;    1;   7.2;   3.0;    1;   0.0;   0;    8.833;   0;   5.5;  10.7; 1007.90;   12.7;   74.08;   18.0;    6.7;    5.0;eor
       1975;20240507;    1;   8.6;   3.3;    1;   0.0;   0;    5.983;   0;   7.5;  10.6; 1017.81;   12.1;   75.75;   16.7;    7.1;    5.2;eor
       1975;20240508;    1;   9.3;   2.5;    1;   0.0;   0;   12.950;   0;   2.3;   8.1; 1024.83;   12.1;   60.71;   17.9;    5.3;    3.2;eor
